state_key,year,pop_sum_grid,pop_sum_grid_log1p,mean_target_year,mean_ntl_year_used,mean_ntl_sensor_code,mean_pop_year_used,wmean_target_year,wmean_ntl_year_used,wmean_ntl_sensor_code,wmean_pop_year_used,wmean_elevation,wmean_evi_mean,wmean_frac_cropland,wmean_frac_forest,wmean_frac_urban,wmean_ndvi_mean,wmean_ndvi_peak,wmean_ndvi_range,wmean_ntl_highshare,wmean_ntl_mean,wmean_ntl_median,wmean_slope,dist_ntl_mean_mean,dist_ntl_mean_std,dist_ntl_mean_p10,dist_ntl_mean_p25,dist_ntl_mean_p75,dist_ntl_mean_p90,dist_ntl_mean_iqr,dist_ntl_mean_p90_p10,dist_ntl_mean_cv,dist_urban_cell_share_thr02,dist_bright_cell_share_thr1,dist_pop_sum,dist_urban_pop_share_thr02,dist_bright_pop_share_thr1,wmean_ntl_mean_z_by_year,wmean_ntl_mean_rank_by_year,wmean_ntl_median_z_by_year,wmean_ntl_median_rank_by_year,wmean_ntl_highshare_z_by_year,wmean_ntl_highshare_rank_by_year,wmean_ndvi_mean_z_by_year,wmean_ndvi_mean_rank_by_year,wmean_ndvi_peak_z_by_year,wmean_ndvi_peak_rank_by_year,wmean_ndvi_range_z_by_year,wmean_ndvi_range_rank_by_year,wmean_evi_mean_z_by_year,wmean_evi_mean_rank_by_year,wmean_frac_urban_z_by_year,wmean_frac_urban_rank_by_year,wmean_frac_cropland_z_by_year,wmean_frac_cropland_rank_by_year,wmean_frac_forest_z_by_year,wmean_frac_forest_rank_by_year,wmean_elevation_z_by_year,wmean_elevation_rank_by_year,wmean_slope_z_by_year,wmean_slope_rank_by_year,pop_sum_grid_z_by_year,pop_sum_grid_rank_by_year,pop_sum_grid_log1p_z_by_year,pop_sum_grid_log1p_rank_by_year,state,poverty_absolute,poverty_hardcore,poverty_relative
KualaLumpur,2009,16704.17347865748,9.723473739571265,2009.0,2009.0,0.0,2009.0,2008.9999999999998,2008.9999999999998,0.0,2008.9999999999998,62.730790770343766,0.21762039121366583,0.0,0.003566016864589382,0.9900181725616537,0.370986988633358,0.44998682477874535,0.22715540381117577,1.0,82.29791334507433,82.29791334507433,0.8736322641696689,82.03935953148391,12.099591644576495,68.96700820473693,74.71162664615795,87.26538757627623,96.38170442247036,12.553760930118273,27.414696217733436,0.1474852036087093,0.9781931464174455,1.0,16704.17347865748,0.9905877020189676,1.0,2.3306414111756033,1.0,2.3306414111756033,1.0,1.6265048379774725,1.0,-2.2064779194956623,0.0625,-2.330948240163069,0.0625,-1.7300609531502305,0.0625,-2.2795128349887466,0.0625,2.1603518430175175,1.0,-0.6894121434928874,0.09375,-0.9937831693344842,0.125,0.32515218538281637,0.75,-0.048779962139743144,0.625,0.11020871778237047,0.6875,0.45174552583307037,0.6875,W.P. Kuala Lumpur,0.7,0.1,16.8
KualaLumpur,2012,17921.267919904672,9.793799236551525,2012.0,2013.0,1.0,2012.0,2011.9999999999995,2012.9999999999998,1.0,2011.9999999999995,63.12749781039947,0.21806759844493415,0.0,0.0013971039340783154,0.9880101539723001,0.37010895430547414,0.45433687920036775,0.23879846795276485,1.0,53.41279615091926,52.075164537717086,0.8860098383722573,52.08117191551684,42.52751600993362,30.720400847787936,40.33370872557633,56.92685116745356,69.01583501860851,16.593142441877234,38.29543417082058,0.8165621940708787,0.9750778816199377,1.0,17921.26791990467,0.9887283454454471,1.0,2.5843016568174457,1.0,2.544353593999964,1.0,0.8084557729805498,0.96875,-2.292280758214969,0.0625,-2.4285954639366016,0.0625,-1.5065407849313341,0.125,-2.3137863203281954,0.0625,2.0849458522911215,1.0,-0.6615580966732907,0.09375,-0.9048442040278835,0.125,0.35808744742106347,0.75,0.040327656381522664,0.625,0.10821351485446452,0.6875,0.4560103014882214,0.6875,W.P. Kuala Lumpur,0.8,0.1,12.3
KualaLumpur,2014,18865.97785331209,9.845168469378947,2014.0,2014.0,1.0,2014.0,2013.9999999999998,2013.9999999999998,1.0,2013.9999999999998,62.72436422650279,0.2132050075561618,0.0,0.0037619512221301935,0.9902196592170517,0.36898712398624095,0.44521365560086124,0.22879166268998083,1.0,55.667274406552124,55.10903247622836,0.879345946362811,54.455370772519196,22.837895229664387,33.82543238471536,43.470548697078925,60.86098022460938,71.81779231651156,17.390431527530453,37.992359931796194,0.41938737915581514,0.9781931464174455,1.0,18865.97785331209,0.9908658873427201,1.0,2.7083457977555225,1.0,2.6784925050028003,1.0,0.9396884274910078,0.96875,-2.2822670502799776,0.0625,-2.4360536540235227,0.0625,-1.3736934797234155,0.0625,-2.322704850421008,0.0625,2.1003956752166815,1.0,-0.6621395773387939,0.09375,-0.8461175116169394,0.125,0.34931771331848993,0.75,0.02770370064293526,0.625,0.11085897853328965,0.6875,0.461094703746304,0.6875,W.P. Kuala Lumpur,0.1,0.0,13.3
KualaLumpur,2016,19819.602865174606,9.894477224433228,2016.0,2016.0,1.0,2016.0,2016.0000000000007,2016.0000000000007,1.0,2016.0000000000007,62.50312875774904,0.208618478127895,0.0,0.0040484812966894435,0.9887882050470885,0.3527366100761503,0.44497739601607167,0.2257013627002724,1.0,56.45321311948795,54.66673285255055,0.8761913393772235,54.82942354502437,26.064596691267756,33.96029636158663,43.13326978496477,60.41940726485908,72.89114191391889,17.286137479894315,38.93084555233226,0.47537608469271747,0.9750778816199377,1.0,19819.60286517461,0.9895108294524337,1.0,2.6678666070157337,1.0,2.6240592563703444,1.0,0.9089599590715078,0.96875,-2.307816564584869,0.0625,-2.4417261504276473,0.0625,-1.703367493517413,0.0625,-2.3106908455884874,0.0625,2.067181614539414,1.0,-0.6546679327867334,0.09375,-0.839141044830863,0.125,0.3531162110879907,0.75,0.036067050850716736,0.625,0.11414912489515933,0.6875,0.46730097732117015,0.6875,W.P. Kuala Lumpur,0.0,0.0,13.8
KualaLumpur,2019,21303.003679115944,9.96665030018977,2019.0,2019.0,1.0,2019.0,2018.9999999999995,2018.9999999999995,1.0,2018.9999999999995,62.05883687849647,0.21100229799587053,0.0,0.0029381056364536674,0.989717199285092,0.3629365661342303,0.45308018707146624,0.24754257083174228,1.0,59.785625936005744,58.5145775526154,0.868571926504428,58.16347837460445,21.958661342204056,35.97863118788775,47.35854246484952,65.23655413459329,77.85175278607537,17.87801166974377,41.873121598187616,0.3775334961984357,0.9781931464174455,1.0,21303.00367911594,0.9904095052788601,1.0,2.9137931750581787,1.0,2.876423429061823,1.0,0.8126700602321796,0.96875,-2.452543137784976,0.0625,-2.6108743559773413,0.0625,-1.7901893185455868,0.125,-2.441158158443255,0.0625,2.0724846713615537,1.0,-0.6475627823157437,0.09375,-0.8751661737065192,0.125,0.33460144602554864,0.75,0.010016565442268045,0.625,0.11408077559433441,0.6875,0.4737515126972753,0.6875,W.P. Kuala Lumpur,0.2,0.0,10.6
KualaLumpur,2020,21798.978988018436,9.98966428492435,2020.0,2020.0,1.0,2020.0,2020.0,2020.0,1.0,2020.0,62.296998846707694,0.21976703644722956,0.0,0.0029333015716479184,0.9895747052556809,0.36510542710769256,0.43552971078198716,0.2253266912804632,1.0,59.573613934165564,59.33621943782519,0.8744420129958086,57.79433561446332,19.58295608571609,36.00704230514227,47.5658700297198,65.50350748697916,80.45686436450389,17.937637457259363,44.449822059361615,0.3388386747104767,0.9781931464174455,1.0,21798.978988018436,0.9902702932030732,1.0,2.8268743890261887,1.0,2.8544983067749374,1.0,0.7693156962878599,0.96875,-2.448045459212679,0.0625,-2.5661083301356364,0.0625,-1.8379908177495567,0.0625,-2.416317245312818,0.0625,2.055213957289979,1.0,-0.659928718765062,0.09375,-0.8734615860238539,0.125,0.34161251050186464,0.75,0.03601232083031643,0.625,0.11051810501757348,0.6875,0.47377895337655196,0.6875,W.P. Kuala Lumpur,0.4,0.0,9.1
KualaLumpur,2022,21798.978988018436,9.98966428492435,2022.0,2022.0,1.0,2020.0,2022.0,2022.0,1.0,2020.0,62.296998846707694,0.21458562416726368,0.0,0.002409541698816006,0.9895747052556809,0.3627262614981317,0.4490319748430587,0.2756573089128547,1.0,58.21166711515795,57.336389184871685,0.8744420129958086,57.083104695110364,37.53337822533249,33.42163205614277,43.517539215087886,61.129963732141206,75.44890226476332,17.61242451705332,42.02727020862055,0.6575216681914292,0.9781931464174455,1.0,21798.978988018436,0.9902702932030732,1.0,2.9118325348498555,1.0,2.9273459952284107,1.0,0.7780142918117097,0.96875,-2.329532167717623,0.0625,-2.5104107633018926,0.0625,-2.03832106175245,0.0625,-2.3996290455252893,0.0625,2.0437046277030917,1.0,-0.7177490038156554,0.09375,-0.8807832457617869,0.125,0.34161251050186464,0.75,0.03601232083031643,0.625,0.11051810501757348,0.6875,0.47377895337655196,0.6875,W.P. Kuala Lumpur,1.4,0.0,12.7
Labuan,2002,831.2231228187298,6.724100581333148,2002.0,2002.0,0.0,2002.0,2002.0000000000005,2002.0000000000005,0.0,2002.0000000000005,13.500857871206424,0.38366599307837795,0.0,0.06279339504203547,0.306224222117939,0.5970586282091463,0.7153647029646022,0.34320670124358,0.7674094596874617,43.24922664516452,43.24922664516452,0.49735955794445635,31.14953845021948,18.68678136533911,8.22134139751892,16.249708764109215,45.861210936248824,57.65727407289283,29.61150217213961,49.43593267537391,0.5999055618304848,0.15217391304347827,0.9420289855072463,831.2231228187298,0.30644412342906685,0.9995780948309608,0.5574812845783309,0.75,0.5574812845783309,0.75,0.9893306821395134,0.75,0.37130424088058317,0.5625,0.40491957318584587,0.625,0.15605917689841894,0.5,0.29602963932923915,0.5625,-0.30205205432703375,0.5,-0.8607516614646119,0.09375,-0.7022145520346308,0.375,-1.166386889384402,0.0625,-1.0673084872123346,0.125,-1.297433155600244,0.125,-1.9447616712126587,0.125,W.P. Labuan,,,21.6
Labuan,2004,858.779158755659,6.756675564126223,2004.0,2004.0,0.0,2004.0,2004.0,2004.0,0.0,2004.0,13.50165306058786,0.3828433416027048,0.0,0.036835524793429684,0.28879857796518893,0.5755079712307292,0.708738684851709,0.40893262652342105,0.7814949358746852,50.6570693384395,50.6570693384395,0.48695431938675304,33.71494360392221,23.157100083725613,6.839657077420951,14.909590752091617,50.2622598271045,67.44439450030438,35.352669075012884,60.60473742288343,0.6868497350932777,0.13768115942028986,0.9420289855072463,858.779158755659,0.28886217958588284,0.9994715042923957,0.43340849681690374,0.75,0.43340849681690374,0.75,0.9222180853808408,0.75,0.26754604842682583,0.5625,0.4329590225687617,0.625,0.70750623958731,0.6875,0.4562414837273272,0.5625,-0.379484605434151,0.5,-0.7061471235626472,0.09375,-0.8040978817470545,0.375,-1.171412457216232,0.0625,-1.0952782204205478,0.125,-1.2828651262237798,0.125,-1.9664236802075634,0.125,W.P. Labuan,2.7,0.2,14.1
Labuan,2007,897.3653623106013,6.8005768478174415,2007.0,2007.0,0.0,2007.0,2006.9999999999993,2006.9999999999993,0.0,2006.9999999999993,13.525624604747517,0.3733961967854638,0.0,0.038436610035433416,0.2788800121693477,0.5766675785685247,0.7046941834035163,0.3742730375252065,0.7366249217768847,44.55226039214529,44.55226039214529,0.5047263020549246,31.86115924153828,21.110846788795083,6.399674150205238,15.562580334439179,46.52623059492453,62.850315480864374,30.96365026048535,56.45064133065914,0.6625887849243631,0.13768115942028986,0.9420289855072463,897.3653623106014,0.2798119329361024,0.9993892585293807,0.17433191028466746,0.6875,0.17433191028466746,0.6875,0.6670173052011356,0.75,0.2723353948236378,0.5,0.40445042590087993,0.625,0.10870371073061064,0.5625,0.24953705863475886,0.5,-0.4445084292563548,0.5,-0.6558407729753238,0.09375,-0.7025265828393202,0.375,-1.1728935706782273,0.0625,-1.0545495665752649,0.125,-1.2625277643378525,0.125,-1.9941340662474387,0.125,W.P. Labuan,4.2,0.1,15.3
Labuan,2009,926.4926297083915,6.83248484804397,2009.0,2009.0,0.0,2009.0,2009.0000000000002,2009.0000000000002,0.0,2009.0000000000002,13.377757268693605,0.3713137795090765,0.0,0.03388603827631533,0.2914258424931645,0.5783243399581024,0.7197047933814146,0.43504113963490076,0.7207911402765992,44.66589789492421,44.66589789492421,0.48814865189987,31.755331267552588,19.32427358862972,9.758596924358615,17.652212843337423,45.3940872373219,59.760684415332825,27.741874393984475,50.00208749097421,0.6085363564689565,0.13768115942028986,0.9420289855072463,926.4926297083915,0.2922967086033112,0.9992209120388982,0.2580327252594777,0.6875,0.2580327252594777,0.6875,0.5204961627435707,0.6875,0.23751387694933854,0.5,0.5465703946724443,0.625,1.0068744860106105,0.8125,0.17489589019519172,0.5,-0.42319922440066166,0.5,-0.6894121434928874,0.09375,-0.6895699846545765,0.375,-1.1623409440480883,0.0625,-1.084831640337178,0.125,-1.247292162838117,0.125,-2.0104965202452445,0.125,W.P. Labuan,4.3,0.7,17.9
Labuan,2012,989.9974001380269,6.898711910853314,2012.0,2013.0,1.0,2012.0,2012.0,2013.0,1.0,2012.0,13.539692268928574,0.3749552250514791,0.0,0.017672667118505136,0.30890450522247065,0.5772411038838157,0.7017446111415744,0.31272153472898856,0.9685985211868285,11.39410596995391,11.233617247026222,0.497368460674452,6.860936255717632,7.046233882679558,0.605236416615135,2.435858987095788,8.910547080941088,16.316344330629963,6.4746880938453,15.711107914014828,1.027007629721162,0.14492753623188406,0.8623188405797102,989.9974001380269,0.3103725069293268,0.9858577507910851,-0.4005773199224341,0.5,-0.3902816356315425,0.5,0.6761563623189412,0.6875,0.3457676131559792,0.5625,0.46720809288750664,0.625,-0.26446735932553134,0.4375,0.37366836518145535,0.625,-0.45077988877890657,0.5,-0.6615580966732907,0.09375,-0.7333266919153887,0.1875,-1.1242313826487185,0.0625,-1.0172063277795593,0.125,-1.2234673133513796,0.125,-2.0283522255582755,0.125,W.P. Labuan,1.1,0.0,17.6
Labuan,2014,1049.7370324888918,6.957247132613634,2014.0,2014.0,1.0,2014.0,2013.9999999999995,2013.9999999999995,1.0,2013.9999999999995,13.421784729572442,0.3618499157253131,0.0,0.007503758446173078,0.32009342354683107,0.5540186061133268,0.7173237268522251,0.37362639644934675,0.9825369393541978,12.873891395794661,12.411196980864476,0.49443456607579356,8.002173184781961,9.279369171821621,0.8679975898364397,2.256130236809648,9.741595593024428,18.97073480331472,7.48546535621478,18.10273721347828,1.1596061415302716,0.15217391304347827,0.8768115942028986,1049.7370324888918,0.3213941457708264,0.9886716669090948,-0.38592738734830995,0.5625,-0.39628331626141294,0.5625,0.8357997251012576,0.75,0.220703288643574,0.5625,0.7151221494105277,0.75,0.4866207967468064,0.75,0.30846245712515846,0.5625,-0.41946845393166104,0.5,-0.6621395773387939,0.09375,-0.8028003056867402,0.1875,-1.1247119337958706,0.0625,-1.0124407775560635,0.125,-1.208381771159196,0.125,-2.024974040367096,0.125,W.P. Labuan,1.1,0.1,14.1
Labuan,2016,1078.4906785654553,6.984244614962004,2016.0,2016.0,1.0,2016.0,2016.0000000000002,2016.0000000000002,1.0,2016.0000000000002,13.406319018176381,0.3506055074172945,0.0,0.012061001063968617,0.32311447389643727,0.5288712886718582,0.673528891300943,0.33853710667680675,0.9865408313123272,12.918712215765922,12.672858508131123,0.49274190903658405,8.130847097371168,9.425726841473779,0.9473580240968645,2.4736911782072037,9.731531718584497,18.322172422831414,7.257840540377293,17.37481439873455,1.1592552076599756,0.15217391304347827,0.8913043478260869,1078.490678565455,0.3245354944225633,0.9910584567703524,-0.4716735334806079,0.5625,-0.46044222901180676,0.5,0.8262204923417719,0.8125,0.008233147702027216,0.4375,0.29565488372629445,0.5,-0.14461220040401804,0.5,0.10807151946010768,0.4375,-0.4211204475820218,0.5,-0.6546679327867334,0.09375,-0.7423021936006932,0.25,-1.1249034638471036,0.0625,-1.0155859707663413,0.125,-1.1938256752887537,0.125,-2.042516752264039,0.125,W.P. Labuan,0.0,0.0,11.6
